Category,Restaurant Name,Price_Range_Int,google_place_id,google_formatted_address,google_lat,google_lng,google_types
Italian,George’s Pizza and Panzerotto,,ChIJT8NA2knL1IkRnVZ3_U2F4vM,"252 Dundas St E, Toronto, ON M5A 1Z8",43.658134,-79.372743,"meal_delivery,meal_takeaway,food_delivery,pizza_restaurant,restaurant,food,point_of_interest,establishment"
Italian,Aria Ristorante,3,ChIJ-9PwudQ0K4gR28XSiKgHlgg,"25 York St, Toronto, ON M5J 2V5",43.6434707,-79.3804244,"italian_restaurant,restaurant,food,point_of_interest,establishment"
Italian,Veni Vidi Vici,,ChIJSYkrpfE0K4gRLhqaXzRvjX8,"650 College St, Toronto, ON M6G 1B8",43.6551683,-79.4161562,"sushi_restaurant,korean_restaurant,meal_takeaway,japanese_restaurant,restaurant,food,point_of_interest,establishment"
Italian,Mamma’s Pizza,1,ChIJX-YHICo1K4gR6OICxKKiL-Y,"249 Queens Quay W, Toronto, ON M5J 2N5",43.6387788,-79.3861929,"pizza_restaurant,italian_restaurant,restaurant,food,point_of_interest,establishment"
Italian,Capitol Trattoria Pizzeria,2,ChIJH2itLe01K4gR7b5z4eeUPCU,"597 College St, Toronto, ON M6G 1B5",43.6550376,-79.4139296,"italian_restaurant,french_restaurant,restaurant,point_of_interest,food,establishment"
Italian,Flavor Downtown,,ChIJwYChENA1K4gRiKdYH9r1y1g,"595 Bay St., Toronto, ON M5G 2C2",43.6564457,-79.3832903,"fast_food_restaurant,american_restaurant,seafood_restaurant,restaurant,point_of_interest,food,establishment"
Italian,Alio Restaurant & Wine Bar,2,ChIJTfAyuss0K4gRzSSDH0V66bk,"108 Dundas St W, Toronto, ON M5G 1C3",43.6557377,-79.3841608,"bar,restaurant,cafe,food,point_of_interest,establishment"
Italian,FBI PIZZA,2,ChIJH5NpUBk2K4gR9ukxoULPKao,"2336 Lake Shore Blvd W, Toronto, ON M8V 1B6",43.6167369,-79.4879582,"pizza_restaurant,meal_delivery,fast_food_restaurant,meal_takeaway,food_delivery,italian_restaurant,restaurant,point_of_interest,food,establishment"
Italian,Buonanotte,3,ChIJ6Z4wt9A0K4gRzK4v0PC5KzY,"19 Mercer St, Toronto, ON M5V 1H2",43.6455783,-79.3906747,"italian_restaurant,bar,restaurant,food,point_of_interest,establishment"
Italian,The Annex Live,3,ChIJPScuzJo1K4gRbtVl32UakmU,"296 Brunswick Ave, Toronto, ON M5S 2M7",43.6653911,-79.4079326,"bar,cafe,food,point_of_interest,establishment"
Italian,La Risata Ristorante,3,ChIJBbysLhUuK4gRac8yH0237TU,"2777 Steeles Ave W, North York, ON M3J 3K5",43.7819922,-79.4907091,"restaurant,fine_dining_restaurant,wine_bar,catering_service,meal_takeaway,food_delivery,bar,food,point_of_interest,establishment"
Italian,Mamma’s Pizza,1,ChIJwTD_MrDN1IkR32p26iGdH84,"2118 Queen St E, Toronto, ON M4E 1E2",43.6713061,-79.2948458,"pizza_restaurant,meal_delivery,food_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment"
Italian,Big Slice Express,,ChIJmSUG0dk3K4gRWWNMRM_1R2Y,"4748 Dundas St W, Etobicoke, ON M9A 1A9",43.6527747,-79.5257207,"italian_restaurant,restaurant,food,point_of_interest,establishment"
Italian,Tiramisu,,ChIJPeWisD42K4gRODD0UuVMJwc,"650 The Queensway, Etobicoke, ON M8Y 1K7",43.6276194,-79.4977548,"restaurant,bar,point_of_interest,food,establishment"
Italian,Amato Real Pizza,1,ChIJAQDshTk0K4gR_A276JhwT3g,"2385 Dundas St W, Toronto, ON M6P 1X2",43.6576431,-79.4530562,"pizza_restaurant,sandwich_shop,vegan_restaurant,vegetarian_restaurant,italian_restaurant,food_store,meal_takeaway,store,restaurant,food,point_of_interest,establishment"
Italian,San Francesco Foods - CNE,2,ChIJBSNJ0O80K4gR9lrbUs0Wr0E,"10 Clinton St, Toronto, ON M6J 2P1",43.654031,-79.413526,"sandwich_shop,meal_takeaway,italian_restaurant,pizza_restaurant,fast_food_restaurant,restaurant,food,point_of_interest,establishment"
Italian,George’s Ristorante,,ChIJMbvGqzbL1IkRZerolAi13bI,"111C Queen St E, Toronto, ON M5C 1S2",43.6533708,-79.3743283,"wedding_venue,bar,event_venue,restaurant,food,point_of_interest,establishment"
Italian,Mamma’s Pizza,2,ChIJw1B9SKDS1IkRDm0bgl1fves,"808 York Mills Rd, North York, ON M3B 1X8",43.7539322,-79.3590652,"pizza_restaurant,italian_restaurant,restaurant,food,point_of_interest,establishment"
Italian,The Olive Oil Boutique,,ChIJheYPPKMzK4gRoLN9TVkPnUc,"608 Mt Pleasant Rd, Toronto, ON M4S 2M8",43.7038882,-79.3886642,"grocery_store,food_store,store,food,point_of_interest,establishment"
Italian,Pasta Mondo,,ChIJ6SmRZ1szK4gRF2c9y2kgC_s,"55 St Clair Ave W unit 101, Toronto, ON M4V 1N5",43.6872433,-79.3971479,"italian_restaurant,meal_takeaway,restaurant,food,point_of_interest,establishment"
Italian,Vita Di Pasta,,ChIJRZwJ-sfN1IkRzvyUSGw05Yw,"1390 Don Mills Rd. D101, Toronto, ON M3B 0A7",43.7484766,-79.3468637,"skin_care_clinic,spa,doctor,health,point_of_interest,establishment"
Italian,Riva,2,ChIJaX1YHdU1K4gRz4cOIFpTJ1g,"584 College St, Toronto, ON M6G 1B3",43.6554214,-79.4134174,"bar,point_of_interest,establishment"
Italian,P and V Sweet Italy,,ChIJxVFSUgY1K4gRkn06Umag1Vg,"395 Keele St, Toronto, ON M6P 2K9",43.6660216,-79.4645696,"bar,point_of_interest,establishment"
Italian,Stori Aperitivo Bar,2,ChIJ7fj0P6k1K4gRYQRErgOtTmo,"160 Front St W, Toronto, ON M5J 2L7",43.6454962,-79.3848065,"restaurant,food,point_of_interest,establishment"
Italian,Amalfi Italian Cuisine,,ChIJ3drP1K3L1IkRs9dv-sRYGRw,"9 Church St, Toronto, ON M5E 1M2",43.6478227,-79.3733595,"italian_restaurant,fine_dining_restaurant,event_venue,restaurant,food,point_of_interest,establishment"
Italian,Mattino,2,ChIJ__-D2PE0K4gRijFPEdCmJmc,"596 College St, Toronto, ON M6G 1B4",43.6552889,-79.4140586,"ramen_restaurant,japanese_restaurant,restaurant,food,point_of_interest,establishment"
Italian,Mamma’s Pizza,,ChIJX-YHICo1K4gR6OICxKKiL-Y,"249 Queens Quay W, Toronto, ON M5J 2N5",43.6387788,-79.3861929,"pizza_restaurant,italian_restaurant,restaurant,food,point_of_interest,establishment"
Italian,Li’ly Resto Lounge,2,ChIJjXSLAhY1K4gR8onQLi5wlfA,"60 Sudbury St, Toronto, ON M6J 3S7",43.6415803,-79.421859,"restaurant,steak_house,mediterranean_restaurant,seafood_restaurant,food,point_of_interest,establishment"
Italian,Olive & Lemon Restaurant & Grill,,ChIJ5xtetG81K4gRvAj4hcQ8OG8,"119 Harbord St, Toronto, ON M5S 1G7",43.6623199,-79.404557,"mexican_restaurant,restaurant,food,point_of_interest,establishment"
Italian,Ci Vediamo Ristorante,,ChIJl729SvbL1IkRbaWSSHaQ8Xo,"1910 Queen St E, Toronto, ON M4L 1H3",43.6693225,-79.3045101,"restaurant,barbecue_restaurant,bar_and_grill,bar,food,point_of_interest,establishment"
Italian,P and V Sweet Italy,,ChIJ6-8_14g3K4gRADosoTL3I8k,"3077 Dundas St W Unit 1, Toronto, ON M6P 1Z5",43.6653942,-79.4719045,"dessert_shop,confectionery,point_of_interest,food_store,food,store,establishment"
Italian,Pastabilities,1,ChIJqTjdq8k0K4gRXqAlft7QdqA,"555 University Ave, Toronto, ON M5G 1X8",43.6574198,-79.3884809,"fast_food_restaurant,restaurant,point_of_interest,food,establishment"
Italian,Mamma’s Pizza,1,ChIJNb3ypts0K4gRZcHpQzid1f8,"405 Richmond St W, Toronto, ON M5V 1X2",43.6477754,-79.395362,"italian_restaurant,pizza_restaurant,restaurant,food,point_of_interest,establishment"
Italian,Mamma’s Pizza,1,ChIJ2fRandnN1IkRwHFSn4fk7Mg,"2116 Danforth Ave, East York, ON M4C 1J9",43.6861102,-79.3118849,"pizza_restaurant,restaurant,food,point_of_interest,establishment"
Italian,Bacaro Italian Eatery,,ChIJl5rPRtE0K4gRZpJI4i4xT2M,"200 Wellington St W, Toronto, ON M5V 3G2",43.6458523,-79.3878634,"italian_restaurant,restaurant,food,point_of_interest,establishment"
Italian,Mamma’s Pizza,2,ChIJMz9dv8o0K4gRl6AG72he5yk,"127 Yonge St, Toronto, ON M5C 1W4",43.6509845,-79.3783186,"pizza_restaurant,meal_delivery,fast_food_restaurant,meal_takeaway,food_delivery,italian_restaurant,restaurant,point_of_interest,food,establishment"
Italian,Pasta Cceria,,ChIJiXa3MrY0K4gRxgBqETCzL4A,"101 College St, Toronto, ON M5G 2C4",43.659902,-79.3878072,"italian_restaurant,restaurant,food,point_of_interest,establishment"
Italian,Ristorante Nido,,ChIJv2tImXM0K4gRG3fXYVA-daI,"1218 St Clair Ave W, Toronto, ON M6E 1B4",43.6777496,-79.4446716,"breakfast_restaurant,restaurant,food,point_of_interest,establishment"
Italian,Calabrese Pizza,1,ChIJwx3EuM5JK4gRXeFenDRmu4s,"3019 Lake Shore Blvd W, Etobicoke, ON M8V 1K2",43.5998973,-79.5082244,"pizza_restaurant,italian_restaurant,restaurant,food,point_of_interest,establishment"
Italian,Mamma’s Pizza,1,ChIJLQYTwK40K4gRT5vh4fNgwfw,"807 Yonge St, Toronto, ON M4W 2G9",43.6722555,-79.3874424,"pizza_restaurant,italian_restaurant,restaurant,food,point_of_interest,establishment"
Italian,Mamma’s Pizza,3,ChIJLaSTHqAzK4gRqyzrG_IyxqU,"944 Eglinton Ave W, Toronto, ON M6C 2C2",43.7005602,-79.4286096,"pizza_restaurant,italian_restaurant,restaurant,food,point_of_interest,establishment"
Italian,City Pasta,,ChIJ2d2hCGAxK4gROJskXBdTg34,"76 Densley Ave, North York, ON M6M 2R3",43.7055,-79.4709365,"italian_restaurant,restaurant,food,point_of_interest,establishment"
Italian,La Pizza,,ChIJbSVpW-A0K4gRP5DiHloHQ1g,"740A King St W, Toronto, ON M5V 1N3",43.6436436,-79.4046802,"italian_restaurant,pizza_restaurant,fine_dining_restaurant,restaurant,point_of_interest,food,establishment"
Italian,Acqua Ristorante E Bar,,ChIJy-pJpgk1K4gR63wl5amXjtI,"50 Prince Edward Island Crescent, Toronto, ON M6K 3C3",43.6309308,-79.4229245,"restaurant,night_club,bar,event_venue,food,point_of_interest,establishment"
Italian,Mamma’s Pizza,2,ChIJJctTIdTM1IkR-C1KaMyyoZU,"1627 Bayview Ave, Toronto, ON M4G 3B5",43.7067184,-79.3753507,"pizza_restaurant,italian_restaurant,restaurant,point_of_interest,food,establishment"
Italian,Mezza Misto,,ChIJB9o9gW0tK4gRM-p7yY4KbhA,"3169 Dufferin St, North York, ON M6A 2S9",43.7175611,-79.4550279,"italian_restaurant,restaurant,point_of_interest,food,establishment"
Italian,Basilico Trattoria,,ChIJy70XqzTL1IkRbBYx7hAS3ZI,"220 Yonge St, Toronto, ON M5B 2H1",43.6544528,-79.3811917,"italian_restaurant,restaurant,food,point_of_interest,establishment"
Italian,Cielo Restaurant,,ChIJAefqImQ1K4gRJmlC4jB2hsY,"31 Elm St, Toronto, ON M5G 1H1",43.6574583,-79.3831522,"restaurant,brunch_restaurant,breakfast_restaurant,point_of_interest,food,establishment"
Italian,Mammina’s Ristorante,,ChIJ3drP1K3L1IkRs9dv-sRYGRw,"9 Church St, Toronto, ON M5E 1M2",43.6478227,-79.3733595,"italian_restaurant,fine_dining_restaurant,event_venue,restaurant,food,point_of_interest,establishment"
Italian,Pronto Panino,2,ChIJExYZS3M5K4gRaLquPt2_qFc,"6301 Silver Dart Dr, Mississauga, ON L4V 1E8",43.6800284,-79.6121057,"restaurant,point_of_interest,food,establishment"
Italian,Shatzy’s Trattoria,,ChIJl2a0qSEzK4gRPUKi6mc01AI,"2590 Yonge St, Toronto, ON M4P 2J3",43.714426,-79.4001858,"american_restaurant,donut_shop,brunch_restaurant,diner,hamburger_restaurant,breakfast_restaurant,bakery,food_store,store,restaurant,food,point_of_interest,establishment"
Italian,Sapori Trattoria,2,ChIJzdGB0ukyK4gR_eY7jzm1XhU,"3249 Yonge St, Toronto, ON M4N 2L5",43.729057,-79.4028419,"italian_restaurant,restaurant,food,point_of_interest,establishment"
Italian,Carlevales,,ChIJP8t5_680K4gRLTCVjIV5sHI,"150 Bloor St W, Toronto, ON M5S 2X9",43.6690202,-79.3935411,"store,point_of_interest,establishment"
Italian,All You Can Eat,,ChIJozDHTyvN1IkR7ijLF5UIMOs,"551 Danforth Ave, Toronto, ON M4K 1P7",43.678257,-79.3475322,"mexican_restaurant,restaurant,point_of_interest,food,establishment"
Italian,Ridizo Pizza Pasta,,ChIJ54cCftczK4gR5qTdouQnoIM,"280 Eglinton Ave W, Toronto, ON M4R 1B2",43.704992,-79.4074046,"pizza_restaurant,restaurant,point_of_interest,food,establishment"
Italian,Ristorante 101,,ChIJiZesca8zK4gRnMgw2e3gzkM,"3265 Yonge St, Toronto, ON M4N 3P6",43.7293162,-79.4030026,"restaurant,food,point_of_interest,establishment"
Japanese,KINKA IZAKAYA ORIGINAL,2,ChIJbaspIEvL1IkRRi1oy-QZAOs,"398 Church St, Toronto, ON M5B 2A2",43.6605741,-79.3790288,"sushi_restaurant,bar,japanese_restaurant,restaurant,food,point_of_interest,establishment"
Japanese,Kintako Japanese Restaurant,2,ChIJ_e8dKNnM1IkROxyRtkw5AC8,"214 Laird Dr #101, East York, ON M4G 3W4",43.711497,-79.3640847,"japanese_restaurant,sushi_restaurant,restaurant,food,point_of_interest,establishment"
Japanese,Yasu,4,ChIJ4e2of5U0K4gRdQc3z7Q2QyI,"81 Harbord St, Toronto, ON M5S 1G4",43.6627345,-79.4031795,"sushi_restaurant,japanese_restaurant,bar,restaurant,point_of_interest,food,establishment"
Japanese,Yuzu No Hana,3,ChIJ-e2VttE0K4gR9qSbe6Tct04,"236 Adelaide St W, Toronto, ON M5H 1W7",43.6483677,-79.3883396,"sushi_restaurant,asian_restaurant,meal_delivery,meal_takeaway,food_delivery,japanese_restaurant,restaurant,point_of_interest,food,establishment"
Japanese,Saku Sushi,2,ChIJPUJPrN00K4gR3xs1-IaXRVc,"478 Queen St W, Toronto, ON M5V 2B2",43.6480711,-79.4002861,"sushi_restaurant,japanese_restaurant,restaurant,food,point_of_interest,establishment"
Japanese,Manpuku Japanese Eatery,1,ChIJgQcbXc80K4gRfK1DNdxElDE,"105 McCaul St, Toronto, ON M5T 2X4",43.653698,-79.390967,"japanese_restaurant,restaurant,food,point_of_interest,establishment"
Japanese,Sakawa Coffee & Japanese Restaurant,2,ChIJ49FDlIbM1IkRCx6ta78BzcQ,"867 Danforth Ave, Toronto, ON M4J 1L8",43.6797981,-79.3397489,"restaurant,bakery,japanese_restaurant,point_of_interest,food_store,food,store,establishment"
Japanese,Tachi,,ChIJL640mM00K4gRR4vp-grm-ns,"111 Richmond St W, Toronto, ON M5H 2G4",43.6503522,-79.3837951,"sushi_restaurant,japanese_restaurant,restaurant,food,point_of_interest,establishment"
Japanese,Koyoi Restaurant & Bar,2,ChIJYbN6JbI0K4gRMOCsOpUyfsY,"2 Irwin Ave, Toronto, ON M4Y 1K9",43.6666951,-79.3856538,"japanese_restaurant,asian_restaurant,restaurant,food,point_of_interest,establishment"
Japanese,Miku,3,ChIJbRVhVirL1IkRKu9XddGTiKU,"10 Bay St. #105, Toronto, ON M5J 2W3",43.6411481,-79.3775336,"sushi_restaurant,japanese_restaurant,bar,restaurant,point_of_interest,food,establishment"
Japanese,Nobuya,2,ChIJvz3i2yA2K4gRGN8Tj6C5W5E,"285 Royal York Rd, Etobicoke, ON M8V 2W1",43.6145101,-79.4974358,"japanese_restaurant,restaurant,food,point_of_interest,establishment"
Japanese,Zakkushi,3,ChIJbW6bFU_L1IkR1-nu5ZW8XNs,"193 Carlton St., Toronto, ON M5A 2K7",43.663487,-79.370672,"japanese_restaurant,restaurant,food,point_of_interest,establishment"
Japanese,Kingyo,2,ChIJxR91Q0XL1IkR6nNC_E_zgnE,"51B Winchester St, Toronto, ON M4X 1P3",43.6658537,-79.3682034,"japanese_restaurant,asian_grocery_store,market,grocery_store,food_store,meal_takeaway,store,restaurant,food,point_of_interest,establishment"
Japanese,Akira Back,4,ChIJaz5O-Nk0K4gR-stkvWpJFZU,"80 Blue Jays Way, Toronto, ON M5V 2G3",43.6451853,-79.392226,"japanese_restaurant,sushi_restaurant,asian_restaurant,restaurant,point_of_interest,food,establishment"
Japanese,JaBistro,3,ChIJZePc1dE0K4gRi8S3_mM64mo,"222 Richmond St W, Toronto, ON M5V 1V6",43.6497813,-79.3881598,"japanese_restaurant,bar,restaurant,point_of_interest,food,establishment"
Japanese,Kaiseki Yu-zen Hashimoto,4,ChIJO5qmpaDN1IkRBXUbqD48SOU,"6 Sakura Way, North York, ON M3C 1Z5",43.7264111,-79.3350143,"fine_dining_restaurant,japanese_restaurant,restaurant,food,point_of_interest,establishment"
Japanese,KINKA IZAKAYA BLOOR,2,ChIJr4m8yJM0K4gRXiiucbtnPus,"559 Bloor St W, Toronto, ON M5S 1Y6",43.6650736,-79.4106256,"sushi_restaurant,japanese_restaurant,bar,restaurant,point_of_interest,food,establishment"
Japanese,Shoushin,4,ChIJR3xT8ukyK4gR9PQmJRx6ADY,"3328 Yonge St, Toronto, ON M4N 2M4",43.7313754,-79.404084,"fine_dining_restaurant,sushi_restaurant,japanese_restaurant,restaurant,food,point_of_interest,establishment"
Japanese,Omai Restaurant,2,ChIJJ_FAPcY0K4gRV9IAkFFncxo,"3 Baldwin St, Toronto, ON M5T 1L1",43.6561197,-79.3923967,"japanese_restaurant,seafood_restaurant,restaurant,food,point_of_interest,establishment"
Japanese,Yutaka,2,ChIJV1e64DXL1IkRKGu5kMmJYig,"157 Dundas St W, Toronto, ON M5G 1C6",43.6551575,-79.3857822,"japanese_restaurant,sushi_restaurant,restaurant,food,point_of_interest,establishment"
Japanese,Mr.Tonkatsu,2,ChIJEeQdz5M0K4gRJo167-LgrEo,"520 Bloor St W, Toronto, ON M5S 1Y3",43.6653277,-79.4107621,"japanese_restaurant,restaurant,food,point_of_interest,establishment"
Japanese,Imanishi Japanese Kitchen,2,ChIJEaZMFFY0K4gRUZgK7DBkhmc,"1330 Dundas St W, Toronto, ON M6J 1Y1",43.6496114,-79.4265691,"japanese_restaurant,restaurant,point_of_interest,food,establishment"
Japanese,Skippa,4,ChIJWWqVyvU0K4gR1lFpr-Zun_w,"379 Harbord St, Toronto, ON M6G 1H8",43.6587469,-79.4227279,"restaurant,sushi_restaurant,japanese_restaurant,bar,point_of_interest,food,establishment"
Japanese,Kyouka Ramen,2,ChIJ21cOOqrO1IkRWX-pTOdxP3Y,"2222 Queen St E, Toronto, ON M4E 1E9",43.6726953,-79.288137,"restaurant,meal_delivery,ramen_restaurant,food_delivery,japanese_restaurant,point_of_interest,food,establishment"
Japanese,Kasa Moto,3,ChIJddMGbaU0K4gR9_K5VZ45XBE,"115 Yorkville Ave, Toronto, ON M5R 1C1",43.6706159,-79.3927754,"japanese_restaurant,restaurant,food,point_of_interest,establishment"
Japanese,Nomé Izakaya,2,ChIJH9hR9mQtK4gR0a26aNd5jxg,"4848 Yonge St, North York, ON M2N 5N2",43.7625115,-79.4114746,"sushi_restaurant,pub,japanese_restaurant,bar,restaurant,point_of_interest,food,establishment"
Japanese,Sho Izakaya,,ChIJBU77ua01K4gR6dA-Bsv8pMQ,"1406 Queen St W, Toronto, ON M6K 1L9",43.6412377,-79.4345392,"japanese_restaurant,sushi_restaurant,restaurant,point_of_interest,food,establishment"
Japanese,Aoyama Sushi Restaurant,3,ChIJW8FQ61HS1IkR8DVXc_Pfl9o,"2766 Victoria Park Ave, North York, ON M2J 4A8",43.7871102,-79.3290693,"sushi_restaurant,japanese_restaurant,restaurant,food,point_of_interest,establishment"
Japanese,Kanda Izakaya,2,ChIJZRgjDjwzK4gRebBXlIUngyw,"2140 Yonge St, Toronto, ON M4S 2A8",43.7036185,-79.3979126,"japanese_restaurant,ramen_restaurant,sushi_restaurant,restaurant,food,point_of_interest,establishment"
Japanese,Tokyo Kitchen,2,ChIJ07gs7q00K4gRVsweG-waEig,"20 Charles St E, Toronto, ON M4Y 1T1",43.6690214,-79.3850871,"japanese_restaurant,restaurant,food,point_of_interest,establishment"
Japanese,Yanagi Sushi,2,ChIJBykub2XM1IkRWPkWccunPWQ,"1524 Danforth Ave, Toronto, ON M4J 1N4",43.683203,-79.324919,"sushi_restaurant,japanese_restaurant,restaurant,point_of_interest,food,establishment"
Japanese,Okonomi House Restaurant,1,ChIJ5xZG3rE0K4gRvK1yTr80ajA,"23 Charles St W, Toronto, ON M4Y 2R4",43.66829,-79.3871377,"japanese_restaurant,restaurant,point_of_interest,food,establishment"
Japanese,Kiro Sushi,2,ChIJ-6i-v640K4gRV-I11T2K9Pc,"4 Collier St, Toronto, ON M4W 2G9",43.6722897,-79.38729,"sushi_restaurant,japanese_restaurant,restaurant,food,point_of_interest,establishment"
Japanese,Shunoko,,ChIJX3Pz0U8zK4gRvEYOujP39hI,"3220 Yonge St, Toronto, ON M4N 2L2",43.7287711,-79.4034466,"restaurant,food,point_of_interest,establishment"
Japanese,Gonoe Sushi,2,ChIJyVg-rnzN1IkRWDZ8hZevLKk,"1310 Don Mills Rd., North York, ON M3B 2W7",43.7458406,-79.3460945,"sushi_restaurant,japanese_restaurant,restaurant,food,point_of_interest,establishment"
Japanese,Ichiriki Japanese Restaurant,2,ChIJ8c6cTqw0K4gRQAaYDsxNbng,"120 Bloor St E, Toronto, ON M4W 1B7",43.6710302,-79.3839284,"japanese_restaurant,sushi_restaurant,restaurant,food,point_of_interest,establishment"
Japanese,Soba Canada,2,ChIJM_DpHLI1K4gRuK9M0uCeSBA,"120 Bloor St E Unit 104, Toronto, ON M4W 1B7",43.6713092,-79.3838448,"japanese_restaurant,restaurant,food,point_of_interest,establishment"
Japanese,Maido Japanese Restaurant,2,ChIJsbSPY5Y0K4gRXMKlhLFM3cA,"362 Bloor St W, Toronto, ON M5S 1X6",43.6664266,-79.4058049,"japanese_restaurant,sushi_restaurant,restaurant,point_of_interest,food,establishment"
Japanese,Koji Japanese Restaurant,2,ChIJ871GHT40K4gRCV_C2RR1atY,"1553 Dupont St, Toronto, ON M6P 3S5",43.6651011,-79.4527132,"japanese_restaurant,sushi_restaurant,restaurant,food,point_of_interest,establishment"
Japanese,Naniwa-Taro,1,ChIJVxNjt8DW1IkRtVVct9wKIHw,"7 Byng Ave, North York, ON M2N 0E6",43.7766109,-79.4141787,"japanese_restaurant,meal_takeaway,restaurant,food,point_of_interest,establishment"
Japanese,Akai Sushi,2,ChIJg5H4D5U0K4gR3YM0PqfUPNc,"168 Major St, Toronto, ON M5S 1G8",43.6625934,-79.4050359,"sushi_restaurant,japanese_restaurant,restaurant,food,point_of_interest,establishment"
Japanese,Sushi Ichiban Ellesmere,2,ChIJSWUbBhPS1IkR3FQBjKfzRoQ,"80 Ellesmere Rd Unit 1, Toronto, ON M1R 4C2",43.7591765,-79.3111649,"sushi_restaurant,meal_takeaway,japanese_restaurant,restaurant,food,point_of_interest,establishment"
Japanese,Ematei Japanese Restaurant,2,ChIJZyDV6Ig1K4gRe4WoV4_04to,"30 St Patrick St, Toronto, ON M5T 3A3",43.6512659,-79.3891382,"japanese_restaurant,sushi_restaurant,restaurant,food,point_of_interest,establishment"
Japanese,Japan Eats,3,ChIJj8utBqotK4gRT0I0CZuOrSM,"4750 Yonge St unit 131, North York, ON M2N 5M6",43.7600454,-79.4118834,"japanese_restaurant,restaurant,food,point_of_interest,establishment"
Japanese,Sake Bar Kushi,2,ChIJMcwqlRYzK4gRivi7YupQxl8,"257 Eglinton Ave W, Toronto, ON M4R 1B1",43.7047713,-79.4069343,"japanese_restaurant,sushi_restaurant,bar,restaurant,point_of_interest,food,establishment"
Japanese,Nakayoshi Izakaya,2,ChIJm63EGITM1IkRmq4nBSV7wlU,"812 Danforth Ave, Toronto, ON M4J 1L2",43.679763,-79.341364,"japanese_restaurant,asian_restaurant,seafood_restaurant,sushi_restaurant,meal_delivery,food_delivery,ramen_restaurant,meal_takeaway,restaurant,food,point_of_interest,establishment"
Japanese,Suki Japanese Restaurant,2,ChIJr9fBWUUzK4gRp21k7gPjRwI,"48 St Clair Ave E, Toronto, ON M4T 1M9",43.6886972,-79.3919528,"sushi_restaurant,japanese_restaurant,restaurant,point_of_interest,food,establishment"
